Station5_mp_87,Station5_mp_82,Station5_mp_89,Station5_mp_83,Station5_mp_84,Station5_mp_86
5759.060046073609,11390.51,0.004945313,5644.307,0.0054375,0.00043475902773680163
5422.059571365875,11364.88,0.004853516,5964.11,0.005388672,0.0005940342907097719
5874.635345914552,11548.81,0.004779297,5653.279,0.005396485,0.0006465724890941078
5332.234665436712,11334.12,0.004826172,5939.756,0.005355469,0.0006475258203741341
4600.48321381037,11104.68,0.004753906,6540.91,0.00534375,0.0007065882044858269
5639.429108945123,11487.93,0.004927734,5840.418,0.005431641,0.0005570526403414163
5457.7266746080795,11424.48,0.004730469,5982.055,0.005257813,0.0017105407937120201
5193.5633237464945,11288.61,0.00491211,6085.238,0.005390625,0.0006018509147058608
4838.3125486863055,11300.15,0.004751953,6488.998,0.00534375,0.0007076163980092565
4794.32652187909,11174.54,0.004779297,6402.478,0.005361328,0.0003749079351075389
5214.163259736153,11303.99,0.004730469,6067.934,0.005205079,0.0016295590613823272
5651.267679072313,11440.5,0.004726563,5814.142,0.005208984,0.0017792127099531027
5864.063898275747,11489.85,0.004955078,5625.721,0.005472656,0.0005029244384243568
5477.631201055051,11412.95,0.004896485,5928.861,0.005375,0.0005340202747360508
6318.795783654683,11652.64,0.004945313,5307.84,0.005488282,0.0004905608521193507
5030.0129798615835,11298.23,0.004855469,6289.041,0.005361328,0.0005418531076388309
6047.236020190041,11497.54,0.004945313,5437.3,0.00546875,0.0005087837052053053
5615.88627264975,11454.6,0.004814453,5841.701,0.005330078,0.0006777740212294918
5343.31166293976,11368.08,0.004919922,6008.972,0.005386719,0.0005703534294277648
4713.370389326836,11202.73,0.004806641,6483.23,0.005345704,0.0006315215838203928
5702.509151271023,11454.6,0.004582032,5715.445,0.005171875,0.0017631576989035687
5717.894455421991,11419.35,0.004914063,5697.5,0.005394531,0.0005503275110810089
4978.726271835416,11320.02,0.00475,6351.848,0.005302735,0.0006504398344382593
4936.0388551852775,11314.89,0.00475,6372.356,0.005326172,0.0004730702918388252
5820.346488141342,11468.7,0.004728516,5643.666,0.005253906,0.0007813969025107709
5541.0643946861655,11382.18,0.004910157,5889.126,0.00547461,0.0004642682107920379
5453.608110727256,11421.92,0.004931641,5965.392,0.005400391,0.000529023698459694
5441.754009754061,11421.28,0.00494336,5953.856,0.00544336,0.0004878249854666109
5733.536770127631,11393.08,0.004941407,5680.196,0.005449219,0.0005566340436311978
5926.005256804009,11445.63,0.004910157,5532.792,0.005408203,0.0006099704666700581
5076.898031970776,11300.15,0.004931641,6196.112,0.005447266,0.0005243887069079258
5378.855812488698,11374.49,0.004914063,5957.701,0.005382813,0.0004415973025030858
5835.11701043561,11537.28,0.004929688,5663.533,0.005441406,0.000469361651361126
5674.104036107628,11484.08,0.004931641,5826.96,0.005453125,0.000504432670603946
5112.739505954967,11370.65,0.004814453,6232.002,0.005330078,0.0006349042237911252
5930.2396181540125,11530.87,0.004916016,5596.881,0.005431641,0.000585558137849321
5995.794750031442,11511.64,0.004917969,5525.742,0.005425781,0.0005950474030730426
5495.007176649617,11433.45,0.004941407,5926.938,0.005435547,0.0004722497318016766
5079.081903477365,11342.45,0.004810547,6287.118,0.005324219,0.0006451740666403947
5668.867409196451,11422.56,0.00491211,5735.954,0.005386719,0.0005556678808497184
5583.899046302559,11399.49,0.004882812,5818.628,0.005376953,0.0005101228411014305
5409.374433629955,11438.58,0.004931641,6062.166,0.005396485,0.0004809854572496063
5337.955534498914,11392.44,0.004902344,6058.961,0.005373047,0.0005764874543270919
6063.329200718725,11448.83,0.004757813,5481.521,0.005291016,0.0016790998320172015
5468.77754975233,11398.85,0.004828125,5907.712,0.005359375,0.0006506184488094251
5019.09640879498,11334.76,0.004871094,6299.295,0.005373047,0.0005268380763494479
6209.163697748764,11609.06,0.004771485,5420.637,0.005316406,0.0018184624537351834
5356.702894768345,11364.88,0.004746094,5991.668,0.005300782,0.0017979249750841053
5499.285281001577,11434.1,0.004699219,5923.093,0.005246094,0.0018805070218792961
5419.917185667984,11421.28,0.004898438,5987.182,0.005369141,0.0006410340357799041
5857.890721382332,11479.6,0.00491211,5621.234,0.005402344,0.0006224886807592929
5329.59615759197,11368.08,0.004867188,6021.149,0.005384766,0.0005996855763422709
5397.946360113369,11386.67,0.004949219,5990.387,0.005396485,0.0004354913054951785
5409.602478135691,11468.7,0.004738281,6005.768,0.005271485,0.0007261033290043565
5893.749512833365,11543.69,0.004960938,5603.931,0.00546875,0.0005755215566784929
5895.120266612314,11451.4,0.00494336,5575.091,0.005451172,0.0004941812835886363
5675.345364626974,11467.42,0.004929688,5783.379,0.005421875,0.0005126884703578213
5420.035522584583,11343.09,0.004751953,5923.734,0.005347657,0.0006953730990378441
5281.232525126921,11380.26,0.004931641,6092.929,0.005414063,0.0005413060923337081
5062.51483760118,11345.01,0.004931641,6296.091,0.005402344,0.0005732412436147712
5263.9085979049905,11411.66,0.004904297,6139.714,0.005402344,0.0005819169361941187
5398.370407728973,11410.38,0.00494336,6001.282,0.005402344,0.00043394933589462807
4912.4132874575325,11229.65,0.004798828,6336.466,0.0053125,0.0006591675430151326
6171.110002040054,11559.07,0.004898438,5380.901,0.005410157,0.0005213717405549197
5702.361168329333,11370.65,0.004914063,5703.269,0.005414063,0.0003653484269083611
5092.372904809774,11358.47,0.004917969,6271.096,0.005445313,0.0005021228055634599
5466.325858504808,11393.08,0.004896485,5929.502,0.005375,0.0005640125079929403
4794.695225863519,11220.04,0.004916016,6446.699,0.005402344,0.0004695651977588667
5298.204118266157,11409.1,0.004757813,6107.028,0.005326172,0.0016975302357990134
5270.713120879481,11404.61,0.004867188,6149.327,0.005357422,0.0005291607868973213
5502.243800936495,11386.03,0.004929688,5880.154,0.005445313,0.000509300195727416
4796.1462866849415,11176.46,0.004779297,6417.218,0.0053125,0.000664631852422577
5395.356153661776,11382.82,0.004824219,5992.309,0.005378907,0.0006302365877227788
5360.124693593114,11422.56,0.004902344,6051.271,0.005421875,0.000566865953498636
4780.471682490745,11300.79,0.004748047,6488.998,0.00534375,0.00047792428417562424
5454.525544910622,11455.88,0.004933594,5980.132,0.005417969,0.00048080990694978747
5621.897500432476,11411.02,0.004960938,5761.589,0.005462891,0.00046694014265287025
5446.205248998167,11414.87,0.0048125,5987.182,0.005333985,0.0006623133710166488
4963.480435460751,11298.87,0.004916016,6378.765,0.005408203,0.000480134038620205
4886.121049058779,11244.39,0.004917969,6324.93,0.0054375,0.0004710868347722521
5901.543582620763,11472.55,0.004921875,5577.014,0.005423828,0.0005476626710994926
4983.843714698089,11334.76,0.004837891,6347.361,0.005396485,0.00046766442599974726
5247.492766290023,11386.03,0.004716797,6132.023,0.005269532,0.0017336935772408776
5777.594067493462,11483.44,0.004960938,5732.75,0.005433594,0.0004162344667940738
5664.754730255329,11439.86,0.004941407,5778.894,0.005423828,0.0006453407141261699
5292.351565662664,11439.86,0.004902344,6128.818,0.00540625,0.0005612371216100558
4708.1440230289045,11215.55,0.004767579,6536.424,0.005359375,0.0006787159802193503
5020.743902338382,11278.36,0.00475,6248.024,0.005251953,0.000689057161093009
5976.323000858315,11493.7,0.00478711,5500.748,0.005333985,0.0007439969296880311
5567.180324031087,11446.91,0.004955078,5905.79,0.005447266,0.0003592199252129031
4881.774350030221,11228.37,0.004810547,6377.483,0.005341797,0.0006496948637396262
5409.92028668913,11346.93,0.004898438,5971.801,0.005376953,0.00041167638187190663
5837.1473055145225,11468.7,0.004917969,5653.92,0.005408203,0.0005847841248842659
5607.638000352717,11343.09,0.004712891,5725.699,0.005169922,0.0018353849026626402
5540.657589567,11386.03,0.004914063,5848.109,0.005419922,0.0005259753312128877
5823.941922049748,11464.22,0.004839844,5650.075,0.00534375,0.0006183837570872769
5492.414187589404,11375.77,0.004669922,5864.772,0.005175781,0.0017399244224278036
5106.911460616394,11359.11,0.004931641,6230.079,0.005433594,0.00039828862717137127
5340.486496546462,11378.98,0.004822266,6045.503,0.005361328,0.0005980011970052977
5716.543123360678,11419.35,0.004931641,5744.285,0.005423828,0.0005622053143027509
5083.838525361793,11297.59,0.004898438,6223.67,0.005371094,0.0005060477367187836
5481.780714883348,11443.71,0.004902344,5943.602,0.005421875,0.0005471696723394444
4826.277538268819,11175.82,0.004751953,6315.958,0.005298828,0.0006803709206522979
4867.742686940865,11229.65,0.004761719,6394.787,0.0053125,0.0005857580598969042
5908.707341925681,11480.88,0.004808594,5607.135,0.005347657,0.0006524165971327967
5330.892939959416,11388.59,0.004916016,6074.343,0.005419922,0.0005814052442550967
5137.512766319489,11336.68,0.004767579,6173.681,0.005300782,0.0007953333839275207
5588.458716170266,11452.04,0.004728516,5847.468,0.005244141,0.001841319947040574
4569.873459335915,11111.09,0.004699219,6576.8,0.005195313,0.0018313741652622043
5570.737147547734,11447.55,0.004914063,5855.159,0.005455079,0.0004939533968245642
6205.140090123017,11571.25,0.004916016,5400.128,0.005490235,0.0006130149795417763
5626.846644580499,11382.18,0.00478125,5778.252,0.005306641,0.0006532196166679458
5128.651023528998,11368.08,0.004835938,6155.095,0.005357422,0.0004950662975381396
5116.351697407271,11334.76,0.0048125,6228.156,0.005357422,0.0006299041880404652
6092.667746694755,11596.24,0.004933594,5429.609,0.005441406,0.0005690587123127641
4846.613694530434,11301.43,0.004886719,6389.66,0.005353516,0.0005547351249753213
5448.819686175012,11380.9,0.004958984,5960.265,0.005496094,0.0004609124106308484
5575.146422964796,11447.55,0.004970703,5846.828,0.005494141,0.0005277229600171336
5488.269729640748,11402.05,0.004898438,5909.635,0.005394531,0.0005010367261223472
5379.664143445635,11431.53,0.004701172,6028.199,0.005171875,0.0017691376944646382
5514.1303676232465,11435.38,0.004882812,5921.171,0.005375,0.0005235698183358569
6291.001470170537,11582.78,0.004894531,5391.156,0.005386719,0.0005365400215885751
4910.667552459902,11295.66,0.004896485,6378.124,0.005375,0.00043558978810965285
5583.719977667401,11436.66,0.00491211,5852.595,0.005431641,0.0005632789995102656
4571.814117099542,11111.09,0.004886719,6483.871,0.005361328,0.0005535639357459669
5504.167992801124,11415.51,0.004955078,5875.027,0.005460938,0.0005614018122074906
5506.759418139842,11418.71,0.004925781,5900.662,0.005449219,0.00046692865483241954
6035.15245897333,11573.81,0.004978516,5560.991,0.005513672,0.0005120838133382419
5509.0590293293935,11425.76,0.004902344,5935.271,0.005400391,0.0005559014874478522
5415.193915200006,11440.5,0.004697266,6037.171,0.005175781,0.0018222291202700342
5045.3979837686065,11364.24,0.004794922,6280.709,0.005326172,0.0006327966644383422
5532.091310277968,11430.25,0.004914063,5900.021,0.005435547,0.000559405291498221
5710.381062540244,11421.92,0.004757813,5673.146,0.005222656,0.000701817686413757
4643.968173954846,11239.26,0.004751953,6481.948,0.005332031,0.0007007794255451203
5529.359315174846,11395.64,0.004699219,5837.855,0.005220703,0.0019510350925100698
4779.203898261127,11255.93,0.004919922,6544.114,0.005392578,0.0005581355137741936
5151.316117510395,11312.97,0.004751953,6173.681,0.005271485,0.0005029612102235729
5167.56141727143,11378.34,0.004791016,6203.162,0.005345704,0.0005783447154297933
5727.237220175777,11430.25,0.004748047,5668.66,0.00525586,0.0018695504240143976
4934.931048221461,11334.76,0.004904297,6398.632,0.005376953,0.0005592824531418629
5436.359986881725,11427.69,0.004900391,5996.154,0.005353516,0.0005144251779840836
5679.1319030977,11423.84,0.0048125,5767.357,0.005328125,0.0006463578948020699
5977.283670834339,11553.3,0.004927734,5549.455,0.005435547,0.0005777300744600883
5744.7345193301635,11458.45,0.004962891,5720.572,0.005453125,0.00044666660886592374
5356.790482085227,11355.91,0.004882812,5989.105,0.005369141,0.000415983096346475
5870.121686253972,11484.72,0.004990235,5632.771,0.005517578,0.00038329029881828197
4623.093229945181,11071.99,0.004783203,6385.174,0.0053125,0.0005914032271225163
5217.794200707424,11323.22,0.004810547,6062.807,0.005265625,0.0006757777575936865
5196.6238217462405,11375.13,0.004894531,6173.04,0.005375,0.0005284139733287045
6661.987552551607,11641.1,0.004957031,5220.039,0.005519532,0.0006283753001671043
5313.853750291544,11270.03,0.004947266,6053.834,0.005439453,0.00046543456022146885
4991.153815057478,11346.29,0.004900391,6321.085,0.005396485,0.0004917382052226188
4817.254239794224,11229.65,0.00475,6361.461,0.005310547,0.000678538024121654
5739.13858845838,11510.36,0.004763672,5785.302,0.005316406,0.0007677077728450358
5414.133723165618,11443.07,0.004884766,6030.763,0.005359375,0.0003921052739108686
5430.798532024848,11413.59,0.00491211,5970.519,0.005417969,0.0005256296398104423
5538.26013598567,11437.3,0.004925781,5883.999,0.005414063,0.0005397623708071332
5882.155922261203,11423.84,0.004896485,5534.074,0.005373047,0.00056611548240728
5037.599248894825,11361.67,0.004837891,6290.322,0.005314454,0.000471054222811051
5487.438496391473,11317.45,0.004931641,5824.396,0.005423828,0.0005099588815025127
5913.111587228122,11471.27,0.004763672,5530.229,0.005306641,0.0007155413582554704
4887.024026053869,11225.17,0.004882812,6273.659,0.005404297,0.0004079155944964459
5618.115568406151,11450.76,0.004964844,5823.755,0.005451172,0.000534793127790211
5607.93828965546,11421.92,0.004884766,5822.474,0.005373047,0.0006221032154775125
4822.065287865432,11325.79,0.004798828,6602.435,0.005298828,0.0006527029830098911
5390.0831378083785,11432.17,0.004896485,6017.945,0.005402344,0.0005307356014264387
5757.815785671317,11500.11,0.004728516,5747.49,0.005238282,0.001814718309651394
4757.658546211919,11208.5,0.004740234,6517.838,0.005269532,0.0007150094757464929
5476.517402830845,11366.16,0.004898438,5743.003,0.005421875,0.0006164908647454327
5525.848758778123,11439.22,0.00491211,5917.966,0.005410157,0.0004963605295853444
4690.073099962723,11169.41,0.004753906,6536.424,0.005298828,0.00041888010919423644
5827.022268951235,11515.49,0.004763672,5673.788,0.005326172,0.000703213576563869
5473.019112017965,11436.66,0.004783203,5971.16,0.005345704,0.0006709042367363828
5374.346306254015,11452.68,0.004914063,6042.298,0.005435547,0.0005619377998751587
4565.470983468026,11094.42,0.004931641,6383.251,0.005416016,0.0005114824582771773
5208.3098476875675,11367.44,0.004767579,6164.067,0.005371094,0.0007176605942537032
5548.225391944979,11440.5,0.004916016,5900.021,0.00540625,0.0005026024653560252
4807.062850987972,11284.77,0.004871094,6467.849,0.005388672,0.0005644258054646684
5500.525693255159,11435.38,0.0048125,5935.911,0.005345704,0.0007546823366700321
5567.054484487229,11438.58,0.004900391,5865.413,0.005390625,0.000611658895729435
5092.305921841448,11334.76,0.004763672,6249.947,0.005240235,0.0005870998435994545
5480.808798491214,11448.83,0.004914063,5969.878,0.005421875,0.0004922302415039602
5833.5799410483905,11502.67,0.004914063,5596.881,0.005435547,0.0006287063774159151
5371.3210731228855,11405.9,0.0048125,6032.044,0.005388672,0.0006501722803031056
4756.204143620887,11193.76,0.004779297,6441.572,0.005357422,0.0006056683265695162
5448.157226546562,11429.61,0.004931641,5986.542,0.005423828,0.0004809233253424761
5497.771401312115,11371.29,0.004701172,5864.131,0.005189453,0.0017482748807296136
5445.594930540665,11330.91,0.00497461,5916.684,0.005482422,0.0005719419171117251
5325.057957869068,11348.86,0.004769532,6050.63,0.005300782,0.0007239405782688503
4934.637987791737,11312.97,0.004751953,6388.378,0.00528125,0.0005114346640579013
5255.398142239411,11392.44,0.004945313,6119.205,0.005431641,0.0004332024405548871
4788.219145489898,11202.09,0.004753906,6405.683,0.00534375,0.0006803395025423846
5888.130847758843,11521.9,0.004927734,5615.467,0.0054375,0.0005648908326956802
5281.795965755041,11374.49,0.004878907,6101.26,0.00534375,0.00041333638339232726
4940.158992461185,11246.32,0.004931641,6324.93,0.005402344,0.000514433896355454
5043.167582304573,11292.46,0.004960938,6191.625,0.005417969,0.00048811957083388246
5275.279882814333,11312.33,0.004925781,6092.288,0.005431641,0.00047000921830195027
4988.065721561782,11318.09,0.0048125,6301.858,0.005332031,0.0006260448990025198
4396.762931576422,10921.38,0.004933594,6523.606,0.005384766,0.00047570996056345565
5523.844200815975,11420.0,0.004785156,5918.607,0.005347657,0.0006647930755841582
6163.582978309263,11569.32,0.004732422,5445.631,0.005246094,0.0018266553865784
5235.982628147793,11406.54,0.004884766,6162.786,0.005376953,0.0005380054622066996
5475.954354394317,11380.9,0.004927734,5908.994,0.005404297,0.0006054220494497597
5352.8930545999565,11428.97,0.004882812,6075.625,0.005357422,0.0005849980997390931
4952.137683442217,11328.35,0.004685547,6376.842,0.005160157,0.0017431342643586193
5424.672441038659,11344.37,0.004945313,5952.574,0.005421875,0.0005100521889881157
5899.977896934909,11472.55,0.004976563,5550.096,0.005509766,0.0004923785911014117
6067.956068989919,11532.79,0.004957031,5474.471,0.005455079,0.000539449048477001
6431.563829784067,11657.13,0.004728516,5221.961,0.005201172,0.0006545452004961813
5241.555745004335,11389.87,0.004878907,6128.818,0.00538086,0.0003736346646165179
5420.129230295781,11409.1,0.004828125,5973.724,0.005345704,0.0006614235335356029
5334.090255507336,11380.9,0.004769532,6036.53,0.0053125,0.000742604180058345
4840.05399450576,11244.39,0.004875,6366.588,0.005373047,0.000527654121914943
5989.71798160594,11469.99,0.004955078,5530.87,0.005466797,0.0004892775095230804
5446.944786198134,11420.64,0.00494336,5944.883,0.005453125,0.00048222042628308837
5417.083612141233,11392.44,0.004884766,5996.795,0.005361328,0.0005101953146584134
5482.49776209804,11309.12,0.004900391,5883.358,0.005359375,0.0005967969214717767
5744.050430218029,11487.93,0.004927734,5744.926,0.005392578,0.0005851241423051271
5005.021348313335,11264.26,0.004869141,6265.969,0.005345704,0.0005008216852492208
5892.875565035169,11450.76,0.004931641,5621.234,0.005419922,0.00048296513906668896
5900.827622565862,11516.13,0.004947266,5632.771,0.005453125,0.0004556645950593957
5743.514425807625,11465.5,0.004914063,5723.777,0.005402344,0.0005494433557885023
6058.0825113916135,11594.96,0.004927734,5568.041,0.005490235,0.0004766829018863419
5232.585828783731,11395.0,0.004898438,6153.172,0.005359375,0.0004248761228534772
4993.353055543021,11320.66,0.004916016,6328.776,0.005369141,0.0005871260741371067
5912.053910151299,11491.77,0.004923828,5604.571,0.005433594,0.0005824286262485561
4709.512971280735,11105.96,0.004916016,6308.908,0.00540625,0.0005217546308001903
5786.782318046325,11448.19,0.004927734,5638.539,0.005476563,0.000546177387169242
5479.764343536906,11472.55,0.004949219,5946.165,0.005457032,0.0005767491327692637
4791.926135269232,11198.25,0.004855469,6488.357,0.005337891,0.00046838776429084644
5811.813273988627,11496.26,0.004945313,5742.362,0.00546875,0.0005154048652724581
5107.047642758658,11330.27,0.004837891,6175.604,0.005324219,0.00036583199892058064
4870.93356150103,11145.69,0.004722657,6392.224,0.005240235,0.000535776210599166
5180.824545397786,11296.94,0.004933594,6119.846,0.005447266,0.0005077078371880947
5667.968850694962,11447.55,0.004929688,5810.297,0.00540625,0.000468747304265705
4975.017913861858,11271.31,0.004732422,6273.019,0.00525,0.0007433758335061658
4968.4855308422375,11362.96,0.004884766,6460.158,0.005359375,0.0005778296640749017
5803.920062426484,11461.65,0.004958984,5709.036,0.005464844,0.00045733157835108415
5562.222888305244,11432.17,0.004867188,5862.85,0.005357422,0.0003772157395691939
5208.889305240067,11411.02,0.004701172,6192.907,0.005195313,0.0019555817264359865
5736.575463859269,11447.55,0.004914063,5701.987,0.005410157,0.00047687487453085156
5196.707593566506,11357.19,0.004884766,6142.277,0.005361328,0.00047219757786292883
5430.934213339056,11412.3,0.004916016,5975.646,0.005388672,0.0004646964470710382
6073.886419971475,11564.84,0.004933594,5498.184,0.005439453,0.0006162903547578682
5772.970104278083,11452.68,0.004746094,5676.351,0.005222656,0.0017549929858678825
5291.486971046562,11361.03,0.004916016,6110.874,0.005416016,0.0005277209553497192
6070.22442967466,11560.99,0.004925781,5450.118,0.00546875,0.0005274630255772201
5393.539066781383,11396.92,0.00488086,5999.359,0.005386719,0.0003956737300057264
5599.348251863653,11462.29,0.004958984,5830.805,0.005484375,0.000512754767633265
5363.178674847288,11406.54,0.004714844,6042.939,0.005236329,0.001834394243485281
5004.80855553064,11322.58,0.004875,6169.194,0.005318359,0.0005588692850322564
6063.453719931159,11522.54,0.004929688,5448.194,0.0054375,0.0005288933749654052
5608.589151598303,11436.66,0.004929688,5822.474,0.005431641,0.0004533623092399234
6366.806288998118,11660.97,0.004925781,5321.939,0.005488282,0.0006185433757151363
6002.597474493519,11549.46,0.004927734,5521.256,0.0054375,0.0006221215908111816
5699.472526162796,11478.96,0.004931641,5777.611,0.005439453,0.0005754161776324995
5604.10573651866,11430.89,0.004798828,5826.319,0.005345704,0.0006755362302861749
5393.688494682024,11367.44,0.004929688,5969.237,0.005404297,0.0005280986504996513
5457.086330331345,11417.43,0.004927734,5927.58,0.005417969,0.00043828547458335196
5423.869887558043,11330.91,0.004898438,5967.315,0.005353516,0.0004774275685120392
5374.75335172509,11343.09,0.004701172,5947.447,0.005173828,0.0018693312017543295
4411.262477943547,10891.26,0.004689453,6660.756,0.00522461,0.0005122146519693059
5879.016376389673,11446.91,0.004728516,5546.251,0.005253906,0.001724001073818895
5506.8774470980225,11330.91,0.004925781,5836.573,0.005435547,0.0005667303232831338
5401.9562821600375,11411.02,0.004927734,6021.149,0.005423828,0.0005381441422319758
5419.799992069037,11359.11,0.004916016,5927.58,0.005386719,0.0005271308483936319
5215.148873307724,11279.0,0.004683594,6074.343,0.005169922,0.0017383794700084644
5109.9391020197445,11301.43,0.004902344,6226.875,0.005355469,0.000570700130905327
5469.05340928618,11444.99,0.004929688,6002.563,0.005460938,0.00048762215419793166
5258.26097250832,11320.02,0.004931641,6046.785,0.005419922,0.0005400161490946551
6023.555565530731,11530.23,0.004771485,5510.361,0.00534375,0.0019099009514335745
5076.371794930466,11381.54,0.004857422,6241.615,0.005359375,0.0005844103062881476
5666.093233011463,11479.6,0.00478711,5822.474,0.005289063,0.0007411206944716262
5652.316293223716,11382.18,0.004933594,5714.163,0.005451172,0.0005525076509402409
5609.523505285303,11437.3,0.004958984,5834.65,0.005466797,0.0004540731978514953
5373.102683727653,11372.57,0.004900391,5990.387,0.005435547,0.0005786102131226547
5750.74654709922,11482.16,0.00494336,5732.75,0.005447266,0.0005395832631642629
5976.054590029341,11483.44,0.004931641,5504.593,0.005439453,0.0005776004728733936
5367.866040322094,11375.13,0.004783203,5980.132,0.005326172,0.0006728133300666563
5959.341987563318,11521.26,0.004947266,5596.24,0.005457032,0.0004651590037590141
5996.645948249885,11523.82,0.004945313,5526.383,0.005470703,0.0005750362326275058
5238.398822967666,11398.21,0.004929688,6146.763,0.005419922,0.0004868550699058114
5760.374523342108,11475.75,0.004728516,5723.136,0.005234375,0.0017487259234866665
5304.513721611457,11322.58,0.00488086,6032.044,0.00534375,0.0005215079076923807
4767.503916765027,11216.83,0.004871094,6424.268,0.005376953,0.0004126343104652071
5706.926962383021,11412.95,0.004955078,5685.324,0.005433594,0.0005206863426387982
5642.5378647163525,11407.18,0.004896485,5662.893,0.005369141,0.00052919098519901
5421.846304372179,11349.5,0.004675781,5927.58,0.005169922,0.0019236053320333304
5525.198562069296,11437.94,0.004814453,5921.812,0.005371094,0.000646034761273859
4504.163975981788,11080.96,0.00472461,6555.65,0.005210938,0.0007901568420081031
5022.429100661163,11323.22,0.00465625,6294.167,0.005175781,0.0017667988404029427
4875.685125218584,11259.13,0.004720703,6417.218,0.005257813,0.0005046750107862127
5752.943229491425,11464.86,0.004744141,5726.981,0.005257813,0.0017346720277220886
4637.435621247341,11163.64,0.004914063,6507.583,0.005419922,0.0004501478579090022
5766.021182958424,11496.26,0.004886719,5743.003,0.005361328,0.0005548869640739397
5903.400248482465,11477.68,0.004923828,5548.173,0.005453125,0.0005165759660262977
5713.559906081446,11480.24,0.004914063,5782.098,0.00540625,0.0006038776542682835
5620.15853958926,11428.33,0.004884766,5808.374,0.005384766,0.00036956894824373686
4814.6753893346595,11209.78,0.004900391,6404.401,0.005376953,0.0005450133443997058
5554.4767589491075,11373.85,0.004900391,5792.993,0.005373047,0.0005532784036719424
5446.312886596815,11348.86,0.004916016,5922.453,0.005384766,0.0004790889411180346
5241.000912422624,11334.76,0.004808594,6127.537,0.00534375,0.0006538621244199825
5404.034694627016,11353.98,0.004914063,5954.497,0.005421875,0.0006145848644702066
5652.179206006957,11466.78,0.004712891,5808.374,0.005189453,0.0018278238750249276
4952.412072472769,11323.86,0.004826172,6374.92,0.005345704,0.0005477196344082367
5368.554068918255,11308.48,0.004931641,5955.779,0.005431641,0.0004658015302687664
4852.634939662277,11312.33,0.0046875,6412.732,0.005154297,0.0018768681040187676
4798.275005110067,11168.77,0.004929688,6390.301,0.005416016,0.00047040833213017765
5418.385770654084,11426.4,0.004964844,5981.414,0.005466797,0.00045292428030058266
5102.033055585801,11305.28,0.004917969,6189.703,0.005388672,0.0004677989841073567
5232.564590823523,11403.33,0.004826172,6194.83,0.005298828,0.0005972046317270871
6285.57811775317,11639.82,0.004916016,5419.355,0.005419922,0.0006009179294267734
5497.010103388863,11401.41,0.004767579,5898.099,0.005300782,0.0006455602289190709
4897.372218057772,11205.94,0.004869141,6291.604,0.005345704,0.0004688040527484939
5171.708758730971,11303.99,0.004902344,6098.697,0.005355469,0.0005642785401870768
4694.672611768783,11139.93,0.004660157,6382.61,0.00509375,0.0017954888750291536
5612.443931732655,11411.02,0.004900391,5837.214,0.005400391,0.0005240706144172
5695.208586923008,11473.19,0.004898438,5780.816,0.005398438,0.0005316411546799903
5701.104615840881,11464.86,0.004730469,5759.667,0.005220703,0.0007513156413639643
6033.714226204648,11534.71,0.004955078,5532.792,0.005470703,0.00040870603371301117
5174.420950104964,11394.36,0.004900391,6235.847,0.005419922,0.0005198662871966507
